sessionId	itemId	timeframe	Time
4319	31013	188997	1461945600.0
4319	8487	924377	1461945600.0
4319	11542	439642	1461945600.0
4319	11542	1198236	1461945600.0
4319	11542	202230	1461945600.0
4319	84639	8148	1461945600.0
4319	12217	422856	1461945600.0
4319	12217	354701	1461945600.0
4319	106787	21195	1461945600.0
4319	45802	61388	1461945600.0
4319	45802	168085	1461945600.0
4319	36109	1113989	1461945600.0
4319	6464	526634	1461945600.0
4320	57485	36615	1457193600.0
4320	5272	86802	1457193600.0
4325	139	9713	1457193600.0
4325	26993	81540	1457193600.0
4325	56577	42976	1457193600.0
4327	37419	447776	1462118400.0
4327	37419	542708	1462118400.0
4327	5689	9069	1462118400.0
4329	7826	645052	1457193600.0
4329	359	746091	1457193600.0
4329	70223	454228	1457193600.0
4329	8597	1040689	1457193600.0
4329	31160	1012490	1457193600.0
4329	8758	996928	1457193600.0
4329	8758	11128	1457193600.0
4329	32295	618168	1457193600.0
4329	32295	355400	1457193600.0
4329	32394	950709	1457193600.0
4330	2871	14074	1457193600.0
4330	12697	243583	1457193600.0
4330	12697	264864	1457193600.0
4330	89710	517745	1457193600.0
4330	89710	174188	1457193600.0
4330	57682	374766	1457193600.0
4330	181793	313204	1457193600.0
4334	24512	80483	1457193600.0
4334	57563	21249	1457193600.0
4335	20898	35548	1461859200.0
4335	30751	157191	1461859200.0
4335	98786	285108	1461859200.0
4336	23231	93752	1461859200.0
4336	23318	11603	1461859200.0
4336	11180	290523	1461859200.0
4336	86715	267305	1461859200.0
4336	56053	799881	1461859200.0
4336	35148	327350	1461859200.0
4341	41580	266214	1462118400.0
4341	41580	99862	1462118400.0
4341	89908	326040	1462118400.0
4341	60795	195776	1462118400.0
4341	60795	15978	1462118400.0
4341	3135	332873	1462118400.0
4341	69299	99484	1462118400.0
4344	353154	150309	1453392000.0
4344	353154	300792	1453392000.0
4344	353154	276796	1453392000.0
4344	353154	464686	1453392000.0
4344	353154	631935	1453392000.0
4344	85558	24801	1453392000.0
4344	29575	1083186	1453392000.0
4344	29575	778068	1453392000.0
4344	29575	838744	1453392000.0
4345	39747	153985	1453392000.0
4345	39747	23420	1453392000.0
4345	17437	91072	1453392000.0
4348	8644	28675	1461945600.0
4348	57953	63393	1461945600.0
4349	33019	13679	1461945600.0
4349	7024	323549	1461945600.0
4349	7308	455119	1461945600.0
4349	14827	427883	1461945600.0
4349	69465	193927	1461945600.0
4349	375531	367035	1461945600.0
4349	381814	287258	1461945600.0
4350	8737	96499	1461945600.0
4350	61443	1167007	1461945600.0
4350	31887	173330	1461945600.0
4360	93789	435746	1461859200.0
4360	60288	570012	1461859200.0
4360	60288	971724	1461859200.0
4360	60288	562021	1461859200.0
4360	93790	494115	1461859200.0
4360	93790	601495	1461859200.0
4360	93790	565016	1461859200.0
4360	15714	706175	1461859200.0
4360	15714	607376	1461859200.0
4360	137394	818538	1461859200.0
4360	32774	9025	1461859200.0
4360	32774	477780	1461859200.0
4360	17931	374435	1461859200.0
4360	17931	356641	1461859200.0
4360	90536	1028121	1461859200.0
4360	69199	1079290	1461859200.0
4360	6961	667711	1461859200.0
4360	6961	408840	1461859200.0
4361	136688	752438	1461859200.0
4361	81762	1182543	1461859200.0
4361	71299	71624	1461859200.0
4361	71299	620097	1461859200.0
4361	8650	371883	1461859200.0
4361	8650	191304	1461859200.0
4361	198295	349238	1461859200.0
4361	75001	649178	1461859200.0
4361	47801	405469	1461859200.0
4362	36992	8840	1453392000.0
4362	7938	805313	1453392000.0
4362	57559	875137	1453392000.0
4362	47386	843825	1453392000.0
4364	30674	20596	1453392000.0
4364	30674	143498	1453392000.0
4364	724	302260	1453392000.0
4364	8202	882310	1453392000.0
4364	2650	125982	1453392000.0
4364	34398	373250	1453392000.0
4368	9312	16818	1461945600.0
4368	62219	94229	1461945600.0
4368	27859	73174	1461945600.0
4368	12974	114864	1461945600.0
4374	94350	903526	1455033600.0
4374	82198	10092	1455033600.0
4374	21382	878592	1455033600.0
4374	21382	696415	1455033600.0
4374	28260	1039350	1455033600.0
4374	181640	126284	1455033600.0
4374	181640	164647	1455033600.0
4374	90267	1150797	1455033600.0
4374	136369	331665	1455033600.0
4379	9617	307946	1457798400.0
4379	9617	154103	1457798400.0
4379	32311	434817	1457798400.0
4379	3717	80400	1457798400.0
4379	4016	227881	1457798400.0
4379	47269	876789	1457798400.0
4379	79701	46360	1457798400.0
4380	59954	193131	1463932800.0
4380	32982	164978	1463932800.0
4380	17899	1131661	1463932800.0
4380	273269	814688	1463932800.0
4380	376524	119332	1463932800.0
4380	381811	881705	1463932800.0
4380	381811	539132	1463932800.0
4380	381811	583009	1463932800.0
4380	381811	250253	1463932800.0
4380	381811	34120	1463932800.0
4380	381811	709705	1463932800.0
4380	381002	697895	1463932800.0
4382	6266	268598	1463932800.0
4382	37901	9440	1463932800.0
4383	37901	20802	1463932800.0
4383	32355	917132	1463932800.0
4383	87764	803183	1463932800.0
4383	130663	411950	1463932800.0
4383	176020	613206	1463932800.0
4383	376301	394918	1463932800.0
4384	188256	41128	1453392000.0
4384	1675	263316	1453392000.0
4385	1310	422172	1453392000.0
4385	200931	216194	1453392000.0
4385	200931	302654	1453392000.0
4388	27034	16192	1457884800.0
4388	27034	137448	1457884800.0
4389	31936	7621	1457884800.0
4389	32270	99371	1457884800.0
4390	126490	98107	1460908800.0
4390	126490	319672	1460908800.0
4390	379360	619827	1460908800.0
4394	31359	30722	1460649600.0
4394	134497	311317	1460649600.0
4394	1773	365416	1460649600.0
4394	31772	185439	1460649600.0
4394	22244	477428	1460649600.0
4394	34922	403905	1460649600.0
4400	1356	740738	1455811200.0
4400	31053	608729	1455811200.0
4400	63237	45408	1455811200.0
4400	36283	523372	1455811200.0
4401	85116	51661	1455811200.0
4401	24437	855318	1455811200.0
4403	39196	271620	1455811200.0
4403	39196	436402	1455811200.0
4403	39196	32917	1455811200.0
4403	39196	334068	1455811200.0
4403	16856	213833	1455811200.0
4404	10290	4928	1455811200.0
4404	66682	28052	1455811200.0
4405	34428	6337	1455897600.0
4405	34692	213076	1455897600.0
4405	36031	107122	1455897600.0
4407	12316	708160	1455897600.0
4407	67580	730358	1455897600.0
4407	45925	797288	1455897600.0
4407	234118	536284	1455897600.0
4407	21996	358620	1455897600.0
4407	21996	12304	1455897600.0
4407	21996	573857	1455897600.0
4407	21996	386132	1455897600.0
4407	16766	526043	1455897600.0
4407	16766	491625	1455897600.0
4407	9752	461723	1455897600.0
4407	9752	820255	1455897600.0
4407	9752	43562	1455897600.0
4407	9752	658528	1455897600.0
4407	9752	511354	1455897600.0
4407	76663	88919	1455897600.0
4407	76663	679173	1455897600.0
4407	28593	139567	1455897600.0
4407	28593	699993	1455897600.0
4407	36685	612691	1455897600.0
4407	36685	763265	1455897600.0
4408	70901	341053	1457193600.0
4408	70901	162512	1457193600.0
4408	62190	54630	1457193600.0
4408	2061	273475	1457193600.0
4408	10200	385090	1457193600.0
4408	32703	120344	1457193600.0
4409	65352	65788	1457193600.0
4409	4267	71533	1457193600.0
4409	4267	164188	1457193600.0
4409	4267	21414	1457193600.0
4413	83190	8542	1457798400.0
4413	132820	66115	1457798400.0
4414	68205	113667	1457798400.0
4414	12803	5798	1457798400.0
4414	13540	31215	1457798400.0
4414	6418	136888	1457798400.0
4415	35358	183282	1457798400.0
4415	8107	604676	1457798400.0
4415	3489	41180	1457798400.0
4415	3489	65183	1457798400.0
4415	7216	627841	1457798400.0
4415	7216	396456	1457798400.0
4416	72363	41512	1457798400.0
4416	11250	7159	1457798400.0
4416	65697	24983	1457798400.0
4417	11542	486029	1457798400.0
4417	7482	772924	1457798400.0
4417	58958	554009	1457798400.0
4417	30680	941611	1457798400.0
4417	30680	821492	1457798400.0
4417	8359	737472	1457798400.0
4417	57258	78376	1457798400.0
4417	5152	125253	1457798400.0
4417	79419	609444	1457798400.0
4417	6184	1098929	1457798400.0
4417	13978	644272	1457798400.0
4418	83504	55238	1457798400.0
4418	83504	13506	1457798400.0
4419	8487	78491	1457712000.0
4419	32767	200410	1457712000.0
4419	32767	142564	1457712000.0
4420	4328	154719	1457798400.0
4420	4328	29578	1457798400.0
4420	4328	72049	1457798400.0
4420	11815	20063	1457798400.0
4420	11815	12987	1457798400.0
4420	11816	53624	1457798400.0
4420	11816	116368	1457798400.0
4420	133894	85418	1457798400.0
4422	124746	1035945	1457798400.0
4422	124746	977217	1457798400.0
4423	19110	448988	1453478400.0
4423	19110	4412	1453478400.0
4424	599	40492	1457798400.0
4424	39501	8507	1457798400.0
4425	8329	396541	1457798400.0
4425	44443	542346	1457798400.0
4425	44443	605543	1457798400.0
4425	7483	12515	1457798400.0
4426	37003	81467	1457798400.0
4426	34239	623978	1457798400.0
4426	36716	471482	1457798400.0
4430	55594	337889	1457798400.0
4430	34692	145501	1457798400.0
4430	35980	31716	1457798400.0
4430	36094	79932	1457798400.0
4430	6308	202316	1457798400.0
4430	6308	91522	1457798400.0
4430	13803	174528	1457798400.0
4430	13803	234503	1457798400.0
4431	1462	1163456	1457798400.0
4431	61468	764243	1457798400.0
4431	87305	489381	1457798400.0
4431	44226	379532	1457798400.0
4431	55026	165411	1457798400.0
4431	4028	103771	1457798400.0
4431	18108	1127965	1457798400.0
4431	18108	144201	1457798400.0
4431	81588	536021	1457798400.0
4431	731	811016	1457798400.0
4431	31233	970577	1457798400.0
4431	31843	707852	1457798400.0
4431	9663	477642	1457798400.0
4431	9663	428788	1457798400.0
4431	33825	905843	1457798400.0
4431	5151	656047	1457798400.0
4432	39196	76608	1460908800.0
4432	32394	55523	1460908800.0
4436	33215	12543	1460908800.0
4436	33215	58769	1460908800.0
4436	33215	312340	1460908800.0
4436	33215	44341	1460908800.0
4436	33215	30392	1460908800.0
4436	33215	90720	1460908800.0
4437	9617	13587	1460995200.0
4437	2391	65789	1460995200.0
4437	33184	90545	1460995200.0
4439	30792	21332	1455033600.0
4439	4751	265258	1455033600.0
4439	78214	347554	1455033600.0
4439	78214	137628	1455033600.0
4439	36118	431144	1455033600.0
4441	5924	303145	1457193600.0
4441	1200	597139	1457193600.0
4441	2062	545788	1457193600.0
4441	2475	52070	1457193600.0
4441	2475	643893	1457193600.0
4441	2475	137449	1457193600.0
4441	17766	701730	1457193600.0
4441	17766	428076	1457193600.0
4441	160817	344484	1457193600.0
4441	160817	681788	1457193600.0
4445	53224	19269	1463846400.0
4445	392340	84687	1463846400.0
4448	40890	561033	1463846400.0
4448	16663	838753	1463846400.0
4448	86233	807658	1463846400.0
4448	86233	700036	1463846400.0
4448	275536	248170	1463846400.0
4448	190305	354379	1463846400.0
4448	29402	126904	1463846400.0
4448	24901	193776	1463846400.0
4448	197671	165606	1463846400.0
4448	197671	94812	1463846400.0
4448	173640	9837	1463846400.0
4449	12233	319352	1463846400.0
4449	13761	19594	1463846400.0
4452	163045	760973	1460995200.0
4452	24613	336350	1460995200.0
4452	13431	280070	1460995200.0
4452	164434	215980	1460995200.0
4452	14614	160968	1460995200.0
4452	133874	243676	1460995200.0
4452	7258	175730	1460995200.0
4452	164627	598392	1460995200.0
4452	7360	693778	1460995200.0
4452	375634	729648	1460995200.0
4452	201973	663651	1460995200.0
4452	176021	824478	1460995200.0
4452	375755	194243	1460995200.0
4452	375069	462218	1460995200.0
4452	377298	88222	1460995200.0
4452	391626	404813	1460995200.0
4453	2542	582676	1460995200.0
4453	2542	1157021	1460995200.0
4453	2889	90623	1460995200.0
4454	30366	20219	1460995200.0
4454	9989	12725	1460995200.0
4455	30340	6304	1460995200.0
4455	9476	181102	1460995200.0
4457	57654	9485	1460995200.0
4457	57654	51732	1460995200.0
4459	8328	12680	1455811200.0
4459	10598	433232	1455811200.0
4459	10598	149280	1455811200.0
4461	8719	396382	1455811200.0
4461	75556	272226	1455811200.0
4461	10954	401398	1455811200.0
4461	33475	351236	1455811200.0
4461	35311	8014	1455811200.0
4461	35311	305989	1455811200.0
4461	12963	781364	1455811200.0
4461	5413	795702	1455811200.0
4461	5413	730948	1455811200.0
4461	35734	660957	1455811200.0
4461	35734	432050	1455811200.0
4461	133808	616539	1455811200.0
4464	79905	109062	1455897600.0
4464	8274	61247	1455897600.0
4464	83557	15111	1455897600.0
4464	22332	166519	1455897600.0
4464	28737	86266	1455897600.0
4465	21350	940573	1455897600.0
4465	41007	459686	1455897600.0
4465	28856	966008	1455897600.0
4465	189505	1078354	1455897600.0
4465	46924	1015197	1455897600.0
4465	131055	1166876	1455897600.0
4466	31013	534467	1455897600.0
4466	39388	185458	1455897600.0
4466	39388	12361	1455897600.0
4466	1356	194286	1455897600.0
4466	1356	405422	1455897600.0
4466	110	672485	1455897600.0
4466	12217	158221	1455897600.0
4470	2818	303141	1455120000.0
4470	2818	139866	1455120000.0
4470	42419	449943	1455120000.0
4470	42419	715464	1455120000.0
4470	42419	620983	1455120000.0
4470	56418	47172	1455120000.0
4470	36993	550079	1455120000.0
4470	30168	626519	1455120000.0
4470	97347	220097	1455120000.0
4472	21574	17378	1455120000.0
4472	33633	118260	1455120000.0
4472	32902	169186	1455120000.0
4472	22900	53677	1455120000.0
4473	2003	335064	1455120000.0
4473	2003	163866	1455120000.0
4473	2874	325331	1455120000.0
4473	33668	481903	1455120000.0
4473	79132	331615	1455120000.0
4473	79132	238327	1455120000.0
4473	31443	56805	1455120000.0
4473	3785	352541	1455120000.0
4474	4328	8160	1455120000.0
4474	4328	322115	1455120000.0
4474	7104	333866	1455120000.0
4474	7104	800450	1455120000.0
4481	14775	372851	1463932800.0
4481	380580	412339	1463932800.0
4481	380580	27333	1463932800.0
4482	40988	208491	1463932800.0
4482	69060	106142	1463932800.0
4488	21955	234255	1461081600.0
4488	53525	309285	1461081600.0
4488	35606	20182	1461081600.0
4488	36246	170513	1461081600.0
4491	8047	22149	1452096000.0
4491	8406	141298	1452096000.0
4491	94065	966831	1452096000.0
4491	94065	332909	1452096000.0
4491	94065	795696	1452096000.0
4491	94065	1173648	1452096000.0
4491	4931	132671	1452096000.0
4491	88983	160947	1452096000.0
4491	45901	290578	1452096000.0
4491	135751	235328	1452096000.0
4491	12992	197690	1452096000.0
4493	48167	148117	1460995200.0
4493	7877	16628	1460995200.0
4494	93431	16806	1460995200.0
4494	212203	100060	1460995200.0
4494	212203	49468	1460995200.0
4494	212203	113311	1460995200.0
4496	3126	12522	1460995200.0
4496	35980	183081	1460995200.0
4496	35980	155899	1460995200.0
4496	35981	181185	1460995200.0
4496	36031	180236	1460995200.0
4498	5045	1169090	1460995200.0
4498	5045	751779	1460995200.0
4501	83474	9454	1460995200.0
4501	2277	365556	1460995200.0
4501	45852	16484	1460995200.0
4502	81645	16031	1460995200.0
4502	9582	231108	1460995200.0
4502	2142	314223	1460995200.0
4503	5826	57797	1460995200.0
4503	20108	71909	1460995200.0
4503	20108	19104	1460995200.0
4504	1773	20703	1460995200.0
4504	69384	67842	1460995200.0
4507	35472	386853	1460822400.0
4507	128723	346186	1460822400.0
4507	128723	259449	1460822400.0
4507	171635	958072	1460822400.0
4507	7298	921250	1460822400.0
4507	7298	557426	1460822400.0
4507	7298	1023443	1460822400.0
4507	131622	286848	1460822400.0
4507	131625	1049547	1460822400.0
4509	14227	269956	1455897600.0
4509	10452	327997	1455897600.0
4509	10452	402444	1455897600.0
4509	10452	293689	1455897600.0
4509	10452	158413	1455897600.0
4509	9886	245913	1455897600.0
4509	9886	411647	1455897600.0
4509	9886	371824	1455897600.0
4509	9886	297514	1455897600.0
4509	13681	41214	1455897600.0
4512	21589	233268	1455897600.0
4512	141832	251834	1455897600.0
4512	208748	5007	1455897600.0
4512	178861	117330	1455897600.0
4512	178861	170144	1455897600.0
4512	69307	401284	1455897600.0
4512	69307	92035	1455897600.0
4512	69307	219639	1455897600.0
4513	13678	79957	1455897600.0
4513	13678	71896	1455897600.0
4513	13678	11275	1455897600.0
4514	32119	677658	1455897600.0
4514	42028	692546	1455897600.0
4514	27633	5351	1455897600.0
4514	58017	710895	1455897600.0
4514	22718	465729	1455897600.0
4514	10879	569823	1455897600.0
4515	12810	392345	1455897600.0
4515	90094	220529	1455897600.0
4515	47310	31857	1455897600.0
4515	6730	106181	1455897600.0
4516	49272	433751	1455897600.0
4516	82318	578515	1455897600.0
4516	12623	362796	1455897600.0
4516	6221	19398	1455897600.0
4516	6221	963290	1455897600.0
4517	7040	6175	1460995200.0
4517	7096	552454	1460995200.0
4518	88469	277357	1460995200.0
4518	125744	289076	1460995200.0
4518	69747	622020	1460995200.0
4518	737	44592	1460995200.0
4518	60123	156207	1460995200.0
4518	186652	223476	1460995200.0
4518	84529	261701	1460995200.0
4518	32546	87394	1460995200.0
4518	134783	59156	1460995200.0
4518	10374	189775	1460995200.0
4518	3587	412523	1460995200.0
4518	45917	546499	1460995200.0
4521	86619	914648	1460995200.0
4521	43546	687767	1460995200.0
4521	25734	1065150	1460995200.0
4521	58534	1003784	1460995200.0
4521	58534	880774	1460995200.0
4521	58534	1167858	1460995200.0
4521	58534	1083420	1460995200.0
4521	58534	696928	1460995200.0
4521	58534	942689	1460995200.0
4521	58534	651638	1460995200.0
4521	180265	1099387	1460995200.0
4521	180265	268359	1460995200.0
4521	380065	85701	1460995200.0
4521	380065	182976	1460995200.0
4521	380065	950666	1460995200.0
4521	380065	311872	1460995200.0
4521	374866	1048612	1460995200.0
4521	374866	1075943	1460995200.0
4521	379735	108133	1460995200.0
4521	379735	1091647	1460995200.0
4521	379735	744112	1460995200.0
4521	379735	1144321	1460995200.0
4521	381702	1081711	1460995200.0
4521	381702	1013708	1460995200.0
4521	377923	634055	1460995200.0
4522	6933	724077	1460995200.0
4522	30325	79489	1460995200.0
4522	30325	430630	1460995200.0
4522	30325	747622	1460995200.0
4522	30325	23849	1460995200.0
4522	30325	349678	1460995200.0
4522	1049	764950	1460995200.0
4522	1049	701429	1460995200.0
4522	1049	796920	1460995200.0
4522	5584	656782	1460995200.0
4522	57881	884361	1460995200.0
4522	57881	685229	1460995200.0
4522	57881	810778	1460995200.0
4523	128078	200297	1463932800.0
4523	128078	19169	1463932800.0
4523	159017	137836	1463932800.0
4525	26335	190907	1463932800.0
4525	26335	256016	1463932800.0
4525	2692	57705	1463932800.0
4525	42271	349903	1463932800.0
4525	53224	217000	1463932800.0
4525	3170	146938	1463932800.0
4527	3253	619759	1455897600.0
4527	35380	35545	1455897600.0
4527	5417	430696	1455897600.0
4527	6221	740406	1455897600.0
4528	53354	182414	1457798400.0
4528	53354	117681	1457798400.0
4528	31458	32992	1457798400.0
4528	31458	9733	1457798400.0
4528	1510	177081	1457798400.0
4532	135872	302017	1460995200.0
4532	58131	780821	1460995200.0
4532	36602	24547	1460995200.0
4534	9894	82441	1460908800.0
4534	3976	55830	1460908800.0
4534	3984	104980	1460908800.0
4534	88887	24831	1460908800.0
4535	860	274483	1460908800.0
4535	44220	59078	1460908800.0
4535	18758	245768	1460908800.0
4535	35512	587800	1460908800.0
4536	45071	164838	1460908800.0
4536	4869	9038	1460908800.0
4537	34167	210237	1460908800.0
4537	34167	112913	1460908800.0
4537	34167	93673	1460908800.0
4537	4245	308308	1460908800.0
4537	157275	59257	1460908800.0
4537	157275	104854	1460908800.0
4537	157275	8947	1460908800.0
4537	5001	172154	1460908800.0
4537	6805	340050	1460908800.0
4537	375081	20698	1460908800.0
4538	16928	36229	1463932800.0
4538	32418	150142	1463932800.0
4538	32418	100126	1463932800.0
4538	86137	68997	1463932800.0
4538	169209	120238	1463932800.0
4539	15980	89840	1463932800.0
4539	50326	204542	1463932800.0
4539	380247	106075	1463932800.0
4539	380247	253813	1463932800.0
4539	377545	15279	1463932800.0
4542	43999	1026871	1463932800.0
4542	35063	1105782	1463932800.0
4542	14570	46651	1463932800.0
4542	131466	889093	1463932800.0
4543	42364	780509	1463932800.0
4543	381701	880355	1463932800.0
4543	377918	63083	1463932800.0
4543	376087	896093	1463932800.0
4543	377299	1154418	1463932800.0
4543	376089	1045413	1463932800.0
4543	375539	727377	1463932800.0
4543	377655	827359	1463932800.0
4543	376304	1086222	1463932800.0
4543	376977	1005339	1463932800.0
4549	181526	401015	1463932800.0
4549	58581	488291	1463932800.0
4549	129045	28428	1463932800.0
4550	128350	182203	1463932800.0
4550	128351	157569	1463932800.0
4550	376761	39602	1463932800.0
4550	380753	67430	1463932800.0
4550	380753	190102	1463932800.0
4550	380753	11255	1463932800.0
4550	380753	168216	1463932800.0
4551	170782	159742	1463932800.0
4551	81762	182935	1463932800.0
4551	94067	49606	1463932800.0
4551	137495	125865	1463932800.0
4551	71284	136052	1463932800.0
4551	110746	59152	1463932800.0
4551	145414	257590	1463932800.0
4551	51778	193721	1463932800.0
4551	10858	741178	1463932800.0
4551	79331	11991	1463932800.0
4551	47801	89398	1463932800.0
4552	51125	19834	1457798400.0
4552	35366	38228	1457798400.0
4553	15389	11678	1455897600.0
4553	29302	102868	1455897600.0
4553	29302	554326	1455897600.0
4553	232881	258269	1455897600.0
4553	6562	379218	1455897600.0
4553	232965	297580	1455897600.0
4553	20024	320912	1455897600.0
4555	9856	73658	1455897600.0
4555	18955	172633	1455897600.0
4556	2276	36680	1463932800.0
4556	9971	5575	1463932800.0
4559	36031	19872	1463932800.0
4559	25911	13027	1463932800.0
4561	32082	372930	1463932800.0
4561	32082	192916	1463932800.0
4561	32447	345986	1463932800.0
4562	35772	13428	1463932800.0
4562	25435	269150	1463932800.0
4563	110521	65634	1463932800.0
4563	110521	79969	1463932800.0
4563	72968	74024	1463932800.0
4563	124898	123317	1463932800.0
4563	12862	7599	1463932800.0
4563	90602	25860	1463932800.0
4567	14622	21770	1463932800.0
4567	161039	38317	1463932800.0
4567	375634	66815	1463932800.0
4567	201973	60406	1463932800.0
4569	5272	297654	1456761600.0
4569	6639	330039	1456761600.0
4569	69013	650651	1456761600.0
4569	14163	34409	1456761600.0
4569	14163	622328	1456761600.0
4569	14163	249375	1456761600.0
4570	16704	117619	1456848000.0
4570	87299	151810	1456848000.0
4573	197812	57563	1456848000.0
4573	49863	15360	1456848000.0
4573	57162	42877	1456848000.0
4576	30181	31771	1464019200.0
4576	30181	69993	1464019200.0
4576	30732	9366	1464019200.0
4576	30732	54243	1464019200.0
4578	7557	14439	1464019200.0
4578	7557	95141	1464019200.0
4579	37220	34942	1455897600.0
4579	37220	15005	1455897600.0
4580	8452	11193	1462464000.0
4580	8452	4107	1462464000.0
4581	49112	149123	1463932800.0
4581	21897	35304	1463932800.0
4581	21897	93604	1463932800.0
4581	32109	185491	1463932800.0
4583	11973	152010	1463932800.0
4583	34154	17553	1463932800.0
4583	25464	190332	1463932800.0
4583	382295	72267	1463932800.0
4584	2969	11616	1463932800.0
4584	35395	87648	1463932800.0
4584	35397	92792	1463932800.0
4585	6078	819079	1463932800.0
4585	6078	157708	1463932800.0
4585	35997	639493	1463932800.0
4585	6080	234369	1463932800.0
4585	6080	437716	1463932800.0
4585	13889	178358	1463932800.0
4585	47708	283879	1463932800.0
4586	9103	25944	1463932800.0
4586	35403	99799	1463932800.0
4588	3539	10471	1463932800.0
4588	3539	196948	1463932800.0
4588	3539	38509	1463932800.0
4590	49920	210964	1459180800.0
4590	49920	18946	1459180800.0
4590	36978	249869	1459180800.0
4590	31469	139860	1459180800.0
4594	2858	56891	1459267200.0
4594	10944	17441	1459267200.0
4594	150427	108290	1459267200.0
4597	64067	274851	1451750400.0
4597	5132	9909	1451750400.0
4597	46840	280036	1451750400.0
4598	35378	132326	1451836800.0
4598	5417	10859	1451836800.0
4599	2046	214075	1456934400.0
4599	75649	89297	1456934400.0
4599	14127	114454	1456934400.0
4599	90364	269783	1456934400.0
4599	90364	51335	1456934400.0
4599	90364	8686	1456934400.0
4599	90364	196119	1456934400.0
4599	175815	142270	1456934400.0
4601	23987	501458	1456934400.0
4601	45704	1153721	1456934400.0
4601	45704	1054870	1456934400.0
4601	175292	1023080	1456934400.0
4601	36012	38007	1456934400.0
4602	11250	18536	1456934400.0
4602	65697	550397	1456934400.0
4602	15394	89640	1456934400.0
4604	62084	9895	1459180800.0
4604	70469	42056	1459180800.0
4606	9640	1098747	1459180800.0
4606	7500	154780	1459180800.0
4606	37932	59891	1459180800.0
4606	31801	300156	1459180800.0
4606	2708	967972	1459180800.0
4606	56241	283432	1459180800.0
4606	12345	229996	1459180800.0
4606	58063	878983	1459180800.0
4606	58241	684600	1459180800.0
4606	47482	739752	1459180800.0
4608	4037	23505	1459267200.0
4608	11632	345346	1459267200.0
4608	14007	731581	1459267200.0
4608	14007	594274	1459267200.0
4609	30895	613005	1459267200.0
4609	11377	650103	1459267200.0
4609	6088	62614	1459267200.0
4609	6088	775087	1459267200.0
4609	6088	157093	1459267200.0
4609	6088	285484	1459267200.0
4609	6088	503607	1459267200.0
4610	82327	7107	1451836800.0
4610	18212	182790	1451836800.0
4621	3715	33891	1459180800.0
4621	8737	9783	1459180800.0
4623	83920	16766	1459180800.0
4623	83920	79716	1459180800.0
4626	8506	240165	1459180800.0
4626	8506	313415	1459180800.0
4626	25654	54853	1459180800.0
4626	20402	117808	1459180800.0
4629	2650	120010	1458662400.0
4629	33448	23239	1458662400.0
4629	5932	77865	1458662400.0
4630	24804	403856	1458662400.0
4630	19333	100315	1458662400.0
4630	13296	466382	1458662400.0
4634	9603	69824	1458662400.0
4634	4168	14876	1458662400.0
4634	35370	44587	1458662400.0
4636	24637	222253	1458662400.0
4636	22031	251946	1458662400.0
4636	4973	24054	1458662400.0
4637	129975	108401	1458662400.0
4637	17243	128211	1458662400.0
4637	20174	27366	1458662400.0
4637	47601	42734	1458662400.0
4640	8453	180049	1458662400.0
4640	38847	12328	1458662400.0
4643	40913	429166	1458662400.0
4643	63041	123487	1458662400.0
4643	10688	371841	1458662400.0
4643	23349	300295	1458662400.0
4643	60543	761570	1458662400.0
4643	1310	947260	1458662400.0
4643	134554	499506	1458662400.0
4643	14187	1108996	1458662400.0
4643	14189	1158613	1458662400.0
4643	164684	569469	1458662400.0
4648	62915	140736	1454342400.0
4648	2397	376379	1454342400.0
4648	2399	1107169	1454342400.0
4648	74887	279277	1454342400.0
4648	74887	361363	1454342400.0
4648	3142	530235	1454342400.0
4648	10578	972653	1454342400.0
4648	8107	19987	1454342400.0
4648	1397	1020089	1454342400.0
4648	1510	568491	1454342400.0
4648	1530	591568	1454342400.0
4648	10547	229165	1454342400.0
4648	11246	687552	1454342400.0
4648	3785	1099065	1454342400.0
4648	133280	1160255	1454342400.0
4648	5659	13474	1454342400.0
4648	90273	495888	1454342400.0
4650	86122	74311	1454342400.0
4650	214949	9279	1454342400.0
4652	1407	882473	1457539200.0
4652	1407	1130944	1457539200.0
4652	2124	920529	1457539200.0
4652	4016	14112	1457539200.0
4652	1232	1039680	1457539200.0
4658	196803	1122655	1454342400.0
4658	170416	455306	1454342400.0
4658	120107	213194	1454342400.0
4658	45002	625998	1454342400.0
4658	58425	260390	1454342400.0
4658	159371	352407	1454342400.0
4658	32102	407371	1454342400.0
4658	168732	496357	1454342400.0
4658	17251	571817	1454342400.0
4658	23761	10338	1454342400.0
4658	171110	191078	1454342400.0
4658	19450	1084870	1454342400.0
4658	164342	545163	1454342400.0
4658	36708	666231	1454342400.0
4663	32109	13839	1459180800.0
4663	9799	25521	1459180800.0
4664	9322	246997	1458662400.0
4664	25089	58473	1458662400.0
4665	421	353273	1458662400.0
4665	421	11406	1458662400.0
4666	37901	108347	1458662400.0
4666	62898	15255	1458662400.0
4667	6122	655711	1452096000.0
4667	25145	802890	1452096000.0
4674	32775	32160	1457107200.0
4674	32778	59082	1457107200.0
4675	73413	538219	1457020800.0
4675	73413	626709	1457020800.0
4675	8732	754537	1457020800.0
4675	234303	197598	1457020800.0
4675	234303	140776	1457020800.0
4675	187329	600164	1457020800.0
4675	9596	12900	1457020800.0
4675	35120	665407	1457020800.0
4676	293	6678	1457107200.0
